lambdaA,kN,kA,c,mu,sigma,P0,fit,con,model,epsilon,frac,index
-0.426583083,-2.603097585,-2.011355324,-10.96696721,0.740922119,-0.975858244,1.991036362,5.30708911,0,full,1,0.5,98
-0.425875315,-2.58697495,-2.018076828,-6.509495696,0.740996544,-0.977631504,1.989700784,5.294065815,0,full,1,0.5,99
-0.419579128,-2.623840273,-2.057110173,-5.934280693,0.740496162,-0.97415661,1.991277076,5.233057266,0,full,1,0.5,100
-0.425738849,-2.595739568,-2.051733148,-14.42871205,0.740722212,-0.984449006,1.983695022,5.25430543,0,full,1,0.5,101
-0.42357214,-2.612440082,-2.034440207,-6.440066798,0.741855927,-0.973639936,1.993213252,5.271497634,0,full,1,0.5,102
-0.432952421,-2.5871114,-1.986657637,-8.388210237,0.739785451,-0.979654864,1.987987443,5.345209511,0,full,1,0.5,103
-0.437949856,-2.566689145,-1.967443801,-14.02791804,0.738317022,-0.983743373,1.984316837,5.370706904,0,full,1,0.5,104
-0.431655311,-2.629386911,-1.975525872,-10.11730796,0.739816,-0.974728971,1.992200894,5.358126181,0,full,1,0.5,105
-0.431426241,-2.570645355,-1.970632533,-8.676384462,0.733985867,-0.990001463,1.977862063,5.372196632,0,full,1,0.5,106
-0.436569371,-2.566192358,-1.979974601,-48.44796343,0.738704855,-0.984199267,1.983907519,5.357992984,0,full,1,0.5,107
-0.417765436,-2.642208003,-2.069404881,-8.233719577,0.743687262,-0.966806218,1.999221747,5.209161112,0,full,1,0.5,108
-0.423663105,-2.622042269,-2.026149877,-6.798476111,0.742006317,-0.972340411,1.994413478,5.286111163,0,full,1,0.5,109
-0.40657416,-2.678976111,-2.045809854,-22.9237107,0.746936316,-0.947781682,2.016466324,5.264778305,0,full,1,0.5,110
-0.433259959,-2.585348089,-1.983972779,-14.3254434,0.739550929,-0.979842371,1.987715076,5.347356288,0,full,1,0.5,111
-0.436377855,-2.563171361,-1.994373732,-6.909769278,0.738334003,-0.989814685,1.979026304,5.341523517,0,full,1,0.5,112
-0.441103939,-2.558494389,-1.970241042,-16.93861645,0.737067088,-0.992374794,1.976663397,5.372549973,0,full,1,0.5,113
-0.440902812,-2.571531018,-1.966336317,-21.09538305,0.737398142,-0.989831958,1.979009306,5.376861448,0,full,1,0.5,114
