lambdaA,kN,kA,c,mu,sigma,P0,fit,con,model,epsilon,frac,index
-0.430041096,-2.671372567,-2.079302266,-5.113942305,0.766331295,-0.930875716,2.03462456,4.842274106,0,full,1,0.5,148
-0.538810858,-3.014185541,-2.185332169,-6.297005309,1.068971217,-0.647239274,2.480791186,2.875889624,0,full,1,0.5,149
-0.414003008,-2.606290755,-2.062316187,-24.05505766,0.735789919,-0.982379219,1.984995626,5.925772325,0,full,1,0.5,150
-0.440571284,-2.718617528,-2.096273103,-7.963456775,0.817676664,-0.856584309,2.116619855,4.373308456,0,full,1,0.5,151
-0.412770629,-2.61157649,-2.066333039,-6.808821754,0.731342699,-0.989450083,1.978667718,5.829732527,0,full,1,0.5,152
-0.519565504,-2.77680812,-2.138729572,-9.402004315,0.906833777,-0.806206285,2.207540112,3.254818028,0,full,1,0.5,153
-0.407443204,-2.589464264,-2.066398314,-13.44026516,0.740390066,-0.965012533,2.000800603,6.337535264,0,full,1,0.5,154
-0.458740137,-2.686037426,-2.103016123,-6.641322615,0.817267173,-0.877811616,2.098230962,4.269256243,0,full,1,0.5,155
-0.520706576,-2.671479509,-2.143462245,-18.1223229,0.909507339,-0.80621658,2.213940467,3.411959843,0,full,1,0.5,156
-0.516063302,-3.013925135,-2.101196864,-13.15908224,0.835272056,-0.897429077,2.069942973,3.007405338,0,full,1,0.5,157
-0.514432624,-2.597990053,-2.107324997,-5.48617032,0.810602727,-0.948132676,2.035383994,3.932720623,0,full,1,0.5,158
-0.519381206,-2.831228573,-2.131511548,-6.34221298,0.893204525,-0.821715336,2.181555879,3.195295124,0,full,1,0.5,159
-0.518417089,-2.659869985,-2.129886019,-11.30653671,0.866551243,-0.863576179,2.136927565,3.590743333,0,full,1,0.5,160
-0.5173393,-3.006103546,-2.120676049,-7.494486319,0.87989184,-0.834103833,2.154434533,3.023316188,0,full,1,0.5,161
-0.519654439,-2.810901128,-2.135871532,-6.583402751,0.90391411,-0.80864047,2.201528416,3.218302586,0,full,1,0.5,162
-0.515984667,-2.618648446,-2.115799584,-16.89875209,0.828511392,-0.920648271,2.067264849,3.797627343,0,full,1,0.5,163
-0.516730586,-2.61920472,-2.114762654,-6.918586931,0.82880146,-0.920451931,2.067266883,3.790616001,0,full,1,0.5,164
-0.441347941,-2.723859153,-2.09781684,-7.425322458,0.823187906,-0.848786545,2.125909585,4.332395126,0,full,1,0.5,165
-0.431341554,-2.663934582,-2.083038438,-6.733465928,0.767261138,-0.930259313,2.035178681,4.838162215,0,full,1,0.5,166
-0.415115022,-2.608357617,-2.068402032,-7.373020307,0.735098204,-0.98445536,1.983180758,5.488949291,0,full,1,0.5,167
-0.519035081,-3.050578834,-2.147365543,-17.49044768,0.985955433,-0.704411933,2.340296091,2.874038939,0,full,1,0.5,168
-0.520611746,-2.800844663,-2.138391945,-18.70568365,0.90540679,-0.807330767,2.204661147,3.229089517,0,full,1,0.5,169
-0.519460574,-2.830583608,-2.139105615,-8.711734478,0.921746606,-0.785477192,2.233148223,3.178904203,0,full,1,0.5,170
-0.519034163,-3.19008069,-2.13412282,-10.36354927,0.937790085,-0.755624132,2.255804967,2.883674295,0,full,1,0.5,171
-0.440903864,-2.725743278,-2.099094284,-18.30709964,0.823455301,-0.847980594,2.1266688,4.313265268,0,full,1,0.5,172
-0.514712628,-3.075194461,-2.11134113,-6.735312515,0.864445359,-0.850823484,2.12594559,2.963989771,0,full,1,0.5,173
-0.497024777,-2.625894481,-2.110397495,-20.36601526,0.815896225,-0.921767978,2.060064548,4.031885925,0,full,1,0.5,174
-0.529768498,-3.023208269,-2.197951623,-6.691619068,1.108763918,-0.60206769,2.555343232,2.870737089,0,full,1,0.5,175
-0.520636057,-2.686736871,-2.142610087,-8.330331741,0.907251187,-0.80887772,2.209921336,3.412568775,0,full,1,0.5,176
-0.516974077,-3.036079954,-2.111850633,-6.776318887,0.861412323,-0.858415997,2.119233715,2.99242987,0,full,1,0.5,177
-0.5176875,-3.196960736,-2.143701838,-7.183497329,0.97827133,-0.710467832,2.327172106,2.873173937,0,full,1,0.5,178
-0.419909624,-2.685945159,-2.079916151,-31.79416181,0.77770057,-0.913265159,2.053193854,4.749935391,0,full,1,0.5,179
-0.432750234,-2.710903399,-2.089544949,-6.67674451,0.802144373,-0.874509227,2.094746088,4.525748559,0,full,1,0.5,180
-0.51622408,-3.201352153,-2.139727573,-8.65433631,0.922903671,-0.780650476,2.237246979,2.892453025,0,full,1,0.5,181
-0.517936853,-2.625200759,-2.117948882,-44.33160506,0.832395472,-0.915122566,2.073894266,3.77403087,0,full,1,0.5,182
-0.519635344,-2.659261234,-2.131207017,-10.1064023,0.870326969,-0.859358981,2.142872754,3.567121361,0,full,1,0.5,183
-0.520537672,-2.612318416,-2.115483148,-7.365346903,0.822887217,-0.930084289,2.056446114,3.835734926,0,full,1,0.5,184
-0.516060523,-3.041313656,-2.1018007,-13.15498795,0.838338554,-0.891992557,2.075441637,2.978169398,0,full,1,0.5,185
-0.520742857,-2.734846407,-2.144443866,-7.828392842,0.918956795,-0.79254214,2.230149824,3.304519989,0,full,1,0.5,186
-0.446609189,-2.693181989,-2.09521961,-5.610994074,0.804804027,-0.88330414,2.088187483,4.429709909,0,full,1,0.5,187
-0.415916668,-2.590435422,-2.064585675,-4.750002429,0.736160013,-0.982031027,1.985591749,6.640685625,0,full,1,0.5,188
-0.516999758,-2.963758722,-2.115650396,-13.30367662,0.860832616,-0.861758297,2.119538984,3.055391439,0,full,1,0.5,189
-0.516132176,-3.032284707,-2.104736363,-15.27183397,0.842757292,-0.886074116,2.084397112,2.988252968,0,full,1,0.5,190
-0.521071968,-2.759871361,-2.162559494,-13.23584554,0.974294286,-0.730366948,2.330504794,3.274093823,0,full,1,0.5,191
-0.519891857,-2.792005475,-2.149204274,-10.90508068,0.931493931,-0.777636971,2.2539861,3.245834851,0,full,1,0.5,192
-0.518113981,-3.184862173,-2.118680491,-9.06971736,0.891700008,-0.814470297,2.171695247,2.888570594,0,full,1,0.5,193
-0.51743539,-2.627297697,-2.119071642,-8.418134526,0.836740295,-0.908661752,2.081787386,3.755323569,0,full,1,0.5,194
-0.516340569,-3.056138663,-2.098073952,-6.290862846,0.832422075,-0.900602934,2.063920769,2.965973494,0,full,1,0.5,195
-0.507750529,-2.610709786,-2.109489878,-6.985726433,0.814641929,-0.935051301,2.048253438,3.969596723,0,full,1,0.5,196
-0.516700559,-3.173354921,-2.12452392,-9.980554727,0.906672694,-0.794344304,2.200826981,2.896638897,0,full,1,0.5,197
-0.516958338,-2.950027019,-2.110690455,-6.718248864,0.849481265,-0.877635365,2.097976575,3.059313811,0,full,1,0.5,198
-0.51877108,-2.62754523,-2.119130745,-6.763418698,0.837112988,-0.90845679,2.081957301,3.738831698,0,full,1,0.5,199
-0.424584208,-2.655119729,-2.076394895,-10.11285274,0.754388411,-0.95011716,2.015239379,5.019318484,0,full,1,0.5,200
