lambdaA,kN,kA,c,mu,sigma,P0,fit,con,model,epsilon,frac,index
-0.47041955,-2.780234376,-2.405222108,-12.66420866,0.77566348,-0.906599696,2.058742482,5.563824578,0,full,1,0.5,108
-0.520295849,-2.868891972,-3.021196644,-19.32334184,0.751436419,-0.957270623,2.010649299,5.934202501,0,full,1,0.5,109
-0.383796965,-2.497635534,-1.893708152,-8.947539267,0.743667729,-0.973645845,1.99234812,5.011461336,0,full,1,0.5,110
-0.386847221,-2.634306282,-1.969426419,-25.47023094,0.74905584,-0.940321205,2.022423997,5.124389579,0,full,1,0.5,111
-0.465728233,-2.715809417,-2.360877419,-10.65447122,0.740825582,-0.979158112,1.989225818,5.517820809,0,full,1,0.5,112
-0.4389785,-2.663901267,-2.167240653,-5.062346945,0.741037102,-0.976510211,1.991170012,5.320694126,0,full,1,0.5,113
-0.482558827,-2.954687484,-2.64388586,-6.332697104,0.745573763,-0.954628782,2.011994666,5.75805506,0,full,1,0.5,114
-0.471772514,-2.773154669,-2.460640705,-6.954832776,0.741408718,-0.97246765,1.99542865,5.630278567,0,full,1,0.5,115
-0.391194739,-2.508222646,-1.922891933,-8.861421716,0.743282842,-0.974935471,1.99137409,5.049537239,0,full,1,0.5,116
-0.394798009,-2.587314744,-1.954842758,-6.469085874,0.744707687,-0.965810139,1.999991469,5.089383346,0,full,1,0.5,117
-0.472452519,-2.742087033,-2.380381252,-5.536342693,0.755727666,-0.949307012,2.01730294,5.533855208,0,full,1,0.5,118
-0.506629833,-2.813164757,-2.793365482,-16.66641495,0.744983669,-0.969359585,1.999393517,5.819293359,0,full,1,0.5,119
-0.451251968,-2.751740885,-2.289676891,-9.207266519,0.748402652,-0.955896578,2.010572095,5.451238917,0,full,1,0.5,120
-0.512113427,-2.868721394,-2.876197468,-13.52824395,0.753296884,-0.952418916,2.01493286,5.86626913,0,full,1,0.5,121
-0.514335282,-2.886918017,-3.063219342,-9.984194145,0.740436538,-0.973097627,1.995774728,5.964564817,0,full,1,0.5,122
-0.403614495,-2.619340222,-2.020897239,-7.264890646,0.742092998,-0.969733181,1.995164484,5.168537952,0,full,1,0.5,123
-0.486856203,-2.840580811,-2.621379936,-6.093364224,0.743104459,-0.957714076,2.008760123,5.763182341,0,full,1,0.5,124
-0.519074411,-2.836786408,-3.000034903,-5.30140052,0.738753179,-0.981011232,1.988880932,5.929923522,0,full,1,0.5,125
-0.534424224,-2.888557151,-3.41860147,-7.913201515,0.738510356,-0.981316211,1.988613511,6.078389183,0,full,1,0.5,126
-0.478456771,-2.755735945,-2.460531017,-6.257323296,0.753699669,-0.953681475,2.013444027,5.602656374,0,full,1,0.5,127
-0.480236606,-2.780333709,-2.547885136,-6.487537562,0.741533737,-0.967638764,1.999849867,5.677886718,0,full,1,0.5,128
-0.509692908,-2.834310106,-2.893534288,-6.96334983,0.740374027,-0.976631384,1.992497652,5.878731954,0,full,1,0.5,129
-0.2287884,-2.369397248,-1.45055103,-27.72132807,0.778275419,-0.882656991,2.073741889,4.435477295,0,full,1,0.5,130
-0.465830503,-2.727253188,-2.336302871,-9.043339555,0.741618915,-0.974272853,1.993530983,5.53462915,0,full,1,0.5,131
-0.527328967,-2.86640655,-3.188330912,-7.032453296,0.74295718,-0.972695416,1.996071409,6.002863567,0,full,1,0.5,132
-0.4933751,-2.796013072,-2.655989169,-7.964755241,0.740894493,-0.97388826,1.99446609,5.741614253,0,full,1,0.5,133
-0.532690567,-2.878057807,-3.325699573,-5.837469592,0.741112951,-0.977793819,1.993639867,6.053427974,0,full,1,0.5,134
-0.37216706,-2.52559923,-1.873856611,-21.06578386,0.745207579,-0.965625258,1.999248958,4.968943079,0,full,1,0.5,135
-0.519726472,-2.844623447,-3.034150296,-23.98794116,0.741150793,-0.976906764,1.993473244,5.939001315,0,full,1,0.5,136
-0.404946788,-2.529065086,-1.971446096,-8.787721667,0.741966875,-0.981458262,1.985881749,5.111921497,0,full,1,0.5,137
-0.442373024,-2.781631585,-2.235755868,-21.55078428,0.745740054,-0.95758387,2.008048407,5.394456331,0,full,1,0.5,138
-0.536382714,-2.88734821,-3.388599559,-6.069109038,0.745721253,-0.969285695,2.000022618,6.068680748,0,full,1,0.5,139
-0.48706838,-2.797978692,-2.559446615,-13.0245594,0.751085967,-0.957081192,2.010122496,5.711348051,0,full,1,0.5,140
-0.512913484,-2.866444409,-2.885388978,-8.984405847,0.756059865,-0.947197188,2.01994532,5.871445269,0,full,1,0.5,141
-0.426321311,-2.701386931,-2.125363597,-17.38941662,0.744073189,-0.964012749,2.002059892,5.275447269,0,full,1,0.5,142
-0.531713064,-2.872946299,-3.28723309,-7.662151353,0.741506282,-0.977100837,1.992528743,6.035761349,0,full,1,0.5,143
-0.410379785,-2.618936563,-2.03271464,-6.582842195,0.743448983,-0.968730139,1.997402383,5.173196707,0,full,1,0.5,144
-0.528601254,-2.901365278,-3.355764997,-7.92337914,0.740154792,-0.972737537,1.996386894,6.066255807,0,full,1,0.5,145
-0.493798389,-2.790191009,-2.635235685,-65.31958655,0.74620493,-0.964920226,2.002725669,5.726071069,0,full,1,0.5,146
-0.480137139,-2.756561115,-2.490225504,-18.92089828,0.742343496,-0.972639981,1.995480625,5.626342333,0,full,1,0.5,147
-0.238746999,-2.296499928,-1.492067092,-4.772282838,0.771581924,-0.901584895,2.056570419,4.444409663,0,full,1,0.5,148
-0.511015593,-2.862771843,-2.83604008,-5.93071182,0.756678371,-0.946713716,2.020527164,5.849934992,0,full,1,0.5,149
-0.355832106,-2.443812747,-1.788444453,-16.10536619,0.745131909,-0.969808124,1.995073849,4.851577033,0,full,1,0.5,150
-0.528051374,-2.913293572,-3.33696242,-7.832416907,0.75133721,-0.949792543,2.018595894,6.064660365,0,full,1,0.5,151
-0.448664076,-2.688804325,-2.242813638,-7.920768677,0.741959567,-0.974843387,1.992836466,5.397740895,0,full,1,0.5,152
-0.512934786,-3.141753883,-3.226390731,-15.81825125,0.749311036,-0.943675246,2.022455931,6.049184542,0,full,1,0.5,153
-0.524296221,-2.865477083,-3.184291158,-5.441011285,0.739473702,-0.97855695,1.991318186,6.011306499,0,full,1,0.5,154
-0.521199049,-2.848783305,-3.045999188,-14.76915922,0.743905765,-0.971505165,1.997225169,5.942969987,0,full,1,0.5,155
-0.440320441,-2.692265681,-2.204060052,-10.06018522,0.745061478,-0.962832708,2.003363692,5.35264476,0,full,1,0.5,156
-0.483168019,-2.766418657,-2.519255147,-7.371675618,0.745340963,-0.965788643,2.001651609,5.643755197,0,full,1,0.5,157
-0.430682767,-2.743423892,-2.171989355,-11.9641594,0.752443387,-0.942936325,2.021509666,5.329092751,0,full,1,0.5,158
-0.497501024,-2.784524543,-2.677972872,-8.94079933,0.739961347,-0.980152295,1.989015881,5.756006259,0,full,1,0.5,159
-0.51224087,-2.834378456,-2.883650445,-8.82031653,0.744693509,-0.969256597,1.999247699,5.869642469,0,full,1,0.5,160
-0.294229589,-2.395797468,-1.614325918,-96.46352304,0.75584326,-0.93745866,2.023118016,4.512046506,0,full,1,0.5,161
-0.465210476,-2.727703989,-2.364530768,-10.204078,0.743955004,-0.969263259,1.998101912,5.516066632,0,full,1,0.5,162
-0.503500577,-2.776736721,-2.64830716,-5.540613764,0.751839114,-0.96430953,2.004191136,5.74408121,0,full,1,0.5,163
-0.405265987,-2.603524304,-1.998975692,-23.86077665,0.743644155,-0.969755496,1.99631712,5.136784344,0,full,1,0.5,164
-0.517653355,-2.84950486,-3.071473076,-5.628049714,0.740263807,-0.979009384,1.990827038,5.975174752,0,full,1,0.5,165
-0.525139189,-2.861032872,-3.091124193,-22.35791533,0.739946997,-0.978632622,1.991410332,5.994024447,0,full,1,0.5,166
-0.403388027,-2.652910008,-2.032540323,-6.769259563,0.748564923,-0.945579436,2.018119007,5.187360167,0,full,1,0.5,167
-0.418178726,-2.640955213,-2.072601397,-26.84079568,0.743449669,-0.968273281,1.997918882,5.206047638,0,full,1,0.5,168
-0.52975295,-2.872882502,-3.240899844,-9.891687993,0.739204437,-0.980027007,1.989917095,6.031957832,0,full,1,0.5,169
-0.452744589,-2.706362879,-2.266125041,-5.508465949,0.744776868,-0.964940834,2.001826061,5.426467405,0,full,1,0.5,170
-0.428397406,-2.663763982,-2.131594275,-10.08184875,0.743313992,-0.967848555,1.998510762,5.264404454,0,full,1,0.5,171
-0.503893366,-2.811912706,-2.775447389,-9.08980332,0.741798726,-0.973467757,1.995117604,5.809901186,0,full,1,0.5,172
-0.454898406,-2.9509005,-2.415733569,-16.24505433,0.750054386,-0.93468022,2.029055027,5.591801043,0,full,1,0.5,173
-0.503395188,-2.804128731,-2.823337991,-35.8280928,0.739905296,-0.978971388,1.990308752,5.848372626,0,full,1,0.5,174
-0.470138933,-2.736373093,-2.398384629,-10.74675321,0.744358827,-0.968273285,1.999080704,5.543627751,0,full,1,0.5,175
-0.44036946,-2.715673742,-2.199163872,-7.353653676,0.753075188,-0.948487415,2.016908724,5.351084491,0,full,1,0.5,176
-0.328304848,-2.377629849,-1.694422519,-19.82429157,0.746536545,-0.966956953,1.996839283,4.669419765,0,full,1,0.5,177
-0.308458392,-2.415859665,-1.650572922,-28.92579986,0.752850647,-0.94552253,2.015919917,4.565215062,0,full,1,0.5,178
-0.525210207,-2.867949051,-3.132581493,-8.095867128,0.745975099,-0.968252354,2.001805032,5.980018845,0,full,1,0.5,179
-0.352273163,-2.299246512,-1.739279418,-6.469097083,0.743777733,-0.987243862,1.98045591,4.769956035,0,full,1,0.5,180
-0.413151749,-2.639719788,-2.053062423,-7.237416407,0.744212803,-0.963795327,2.001826384,5.192336634,0,full,1,0.5,181
-0.51828476,-2.951486416,-3.315642859,-7.088739882,0.754166694,-0.928684967,2.036316588,6.077448941,0,full,1,0.5,182
-0.467282143,-2.766780004,-2.402881493,-104.4311211,0.742140652,-0.969802715,1.997553467,5.557483955,0,full,1,0.5,183
-0.500848749,-2.805561378,-2.76480473,-4.27307165,0.738204342,-0.981056564,1.989057849,5.846345227,0,full,1,0.5,184
